GeneID	Name	49	50	51	SHAU	SHAU146	SHAU148	SHAU152	SHAU153	SHAU155	SHAU156	SHAU157	SHAU158	SHAU52	SHAU53	SHAU55	SHAU56	SHAU57	SHAU58	SHAU59	SHAU61	SHAU63	SHAU64	SHAU65	SHBX35	SHBX36	SHBX37	SHBX38	SHCE175	SHCE176	SHCE177	SHCE178	SHCE179	SHCE180	SHCE181	SHCE182	SHCE183	SHCE184	SHCE185	SHCE186	SHCE187	SHCE188	SHCE189	SHCE190	SHCE191	SHCE192	SHCE194	SHCE195	SHCE196	SHCE197	SHCE198
2171	FABP5 || Fatty acid binding protein 5 (psoriasis-associated)	0.747	4.227	1.27	3.327	-0.429	-1.574	-0.346	0.733	-0.795	1.21	-2.729	-0.234	0.206	-0.106	-0.995	-0.798	-1.01	-1.168	-0.669	1.91	1.946	4.714	3.089	1.265	-1.276	-0.964	-2.194	-0.957	-0.416	-0.437	2.029	1.758	-0.837	-1.573	-0.35	1.229	0.588	0.685	-0.88	0.989	0.748	0.581	-1.318	0.955	-1.32	2.355	0.368	1.376	-0.676	-2.907
100133188	PRO1933 || PRO1933	3.586	-0.698	2.203	2.141	1.696	2.325	-1.678	-0.483	-2.182	-3.199	1.722	2.609	5.463	3.434	0.685	4.207	1.202	-1.009	3.014	-1.287	-1.018	-0.326	-0.419	-1.134	3.66	-1.178	1.809	-0.827	-1.471	0.893	-3.714	-2.252	2.452	2.158	-0.137	-2.064	-2.412	-2.575	2.255	-1.395	2.756	-1.354	2.497	-0.736	2.513	-0.232	3.764	-1.502	2.334	-1.283
4522	"MTHFD1 || Methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 1, methenyltetrahydrofolate cyclohydrolase, formyltetrahydrofolate synthetase"	-1.008	0.854	-0.292	0.796	-1.086	-0.947	0.91	1.06	0.248	1.53	-1.742	0.925	-0.258	-1.66	-1.789	-1.33	-2.274	-2.911	-1.541	2.93	0.928	0.574	3.071	0.91	-1.675	-0.17	-0.25	0.24	-0.599	-1.109	1.699	1.15	-1.279	0.741	-1.371	0.394	0.931	0.939	-0.655	0.469	-1.239	0.257	-0.943	1.039	0.444	0.854	-0.908	0.323	-1.405	-0.753
2107	ETF1 || Eukaryotic translation termination factor 1	-0.851	1.073	1.289	0.183	0.807	0.863	1.766	0.189	1.454	0.502	-0.91	-0.08	-1.871	-0.865	-1.605	-1.313	-1.597	-1.461	-1.464	-0.09	0.464	0.41	-0.331	0.928	-0.372	0.197	-1.394	1.372	-0.651	-1.051	2.01	1.425	-0.447	-0.519	-0.908	0.06	0.588	0.685	-0.495	1.604	-0.992	0.482	-0.623	0.871	-1.311	1.125	-1.016	0.685	-1.181	-1.142
728641	FABP5L7 || Fatty acid binding protein 5-like 7	1.969	4.683	2.088	3.703	-2.362	-2.409	-0.784	1.64	-1.031	1.027	-3.367	-0.759	-0.987	-0.71	-2.17	-2.182	-1.025	-1.634	-1.042	2.891	2.196	4.959	3.983	1.941	-2.101	-0.918	-2.251	-0.973	-0.026	-0.642	2.689	2.149	-0.772	-1.542	-0.493	1.515	0.754	0.986	-1.6	1.074	0.652	0.747	-2.134	1.614	-3.353	2.914	0.817	1.82	-0.246	-2.572
51313	C4orf18 || Chromosome 4 open reading frame 18	-2.685	-2.721	-0.806	-1.062	0.73	0.585	-1.83	-1.063	-0.514	0.73	2.167	-2.181	-0.634	-0.33	-0.842	0.788	-0.122	-0.809	0.402	-2.738	-3.001	-2.372	-4.189	-0.085	0.746	1.114	1.995	-0.762	-2.591	3.172	-1.464	-1.05	1.386	0.93	2.035	1.933	-2.016	0.223	1.847	-0.071	0.776	-0.348	0.501	0.379	0.952	-1.11	1.751	0.405	3.625	2.266
3732	CD82 || CD82 molecule	0.273	-0.326	0.565	-0.054	0.46	-0.129	-1.964	-2.043	-0.848	-1.6	0.329	0.183	0.891	1.638	0.822	-0.141	1.172	0.148	0.143	-2.169	0.928	-0.457	-1.909	-0.263	1.252	-0.781	0.208	-0.924	-0.026	-0.086	-1.318	-0.124	0.125	0.977	1.264	-0.274	-0.891	-0.332	0.806	-0.553	0.086	-0.415	0.81	0.607	1.562	-0.743	-0.657	-0.335	0.315	-0.118
1471	CST3 || Cystatin C	1.397	-1.473	-1.245	-1.774	1.503	0.654	-0.08	-1.299	-0.612	0.022	0.619	0.569	0.36	-0.382	-0.445	0.374	-0.318	-1.235	0.532	-1.934	-0.876	-1.537	-1.646	0.217	1.584	0.992	0.837	-0.196	0.456	1.55	-0.532	0.166	0.918	1.512	1.596	0.346	-0.194	0.026	1.375	-0.099	1.165	0.257	0.645	0.032	0.924	-1.302	-0.657	-0.581	0.334	2.354
9863	"MAGI2 || Membrane associated guanylate kinase, WW and PDZ domain containing 2"	1.023	-1.001	-0.597	-0.726	-1.048	0.219	-0.403	-0.374	-1.711	-2.034	-0.774	-0.219	0.14	1.345	0.853	0.249	0.796	0.685	0.694	-1.875	-1.268	-1.341	-1.155	-0.316	0.371	0.61	1.58	0.628	-1.198	0.148	-0.733	-0.122	0.814	0.599	1.204	-0.169	-0.423	0.234	0.806	1.415	0.208	0.772	0.931	-0.76	0.241	-2.26	-0.279	-2.029	0.016	0.129
55646	LYAR || Ly1 antibody reactive homolog (mouse)	0.392	1.562	1.25	0.579	-0.642	-0.303	1.683	0.987	1.742	2.627	-0.058	-0.389	-0.413	-0.831	-0.155	-1.188	-1.221	-2.02	-5.52	1.91	1.393	2.341	1.703	1.177	-1.239	-0.353	-1.165	-0.019	0.104	-1.738	1.645	1.28	-1.487	-0.73	-0.932	0.477	0.983	1.506	0.14	0.914	-0.864	0.415	-0.59	1.263	-0.249	0.614	-1.034	0.734	-1.592	-0.965
79987	"SVEP1 || Sushi, von Willebrand factor type A, EGF and pentraxin domain containing 1"	0.273	-2.35	0.108	-2.684	1.464	2.36	1.043	-2.351	0.042	-2.765	1.509	-0.929	0.029	-0.278	2.013	1.918	1.051	2.09	-1.301	-0.424	-3.251	-3.403	0.353	-1.116	3.647	-0.918	2.552	-1.966	-0.703	1.083	-1.849	0.875	1.321	2.268	1.62	0.573	0.192	-0.009	2.62	-1.376	0.684	-0.507	2.155	-1.419	1.506	-4.927	-0.369	-4.66	-1.087	1.559
10951	CBX1 || Chromobox homolog 1 (HP1 beta homolog Drosophila )	-1.817	0.534	0.317	0.895	-0.642	0.097	1.157	1.441	-0.246	0.639	-0.445	-0.96	-0.943	-0.175	-0.369	-0.407	-0.333	0.148	-0.571	1.008	1.196	0.999	0.791	0.874	-1.183	0.869	-0.521	-0.698	0.391	0.06	1.169	1.005	-0.499	-0.66	-0.006	0.239	0.681	0.616	-0.408	0.8	-0.373	0.316	-0.954	0.943	-0.526	0.902	0.116	0.57	-0.638	-0.453
84798	C19orf48 || Chromosome 19 open reading frame 48	-0.732	2.052	1.06	0.875	-1.511	-1.086	1.309	1.06	1.35	2.924	-1.355	-0.368	-1.539	-0.451	-0.705	-0.745	0.013	-0.916	-0.75	1.4	1.035	1.326	1.195	2.065	-1.196	-0.49	-1.379	0.159	-0.573	-0.072	1.919	1.02	-0.85	0.426	-0.362	-0.095	0.546	1.02	-1.17	-0.146	-2.818	0.174	-0.844	0.907	-1.699	1.764	-1.322	1.195	-0.264	0.023
81847	RNF146 || Ring finger protein 146	2.147	-1.271	-0.997	-1.379	1.696	0.741	-0.213	-0.084	0.199	-0.321	1.935	1.713	1.399	0.447	-0.185	0.835	-0.513	0.029	1.149	-0.934	-1.929	-0.883	-1.173	-0.192	1.185	1.267	1.909	-0.876	-0.846	0.337	-1.172	-0.486	0.112	0.442	1.169	0.346	0.109	-0.575	1.718	-0.496	1.304	-0.249	1.439	-0.832	1.109	-0.663	0.008	-1.042	-0.171	1.118
5980	"REV3L || REV3-like, catalytic subunit of DNA polymerase zeta (yeast)"	1.733	-2.856	-1.473	-2.328	1.89	1.751	0.929	-2.025	1.899	-0.686	2.535	0.477	2.194	-0.503	0.074	1.492	-0.032	-0.53	-0.068	-0.973	-0.411	-2.159	-0.805	-0.139	1.385	2.351	1.923	-0.507	-0.768	-0.569	0.236	-0.645	0.671	1.087	2.178	-0.167	0.265	-1.142	2.03	-0.184	0.684	0.166	1.813	0.451	1.294	-1.494	-0.279	-1.568	-0.021	0.624
10301	"DLEU1 || Deleted in lymphocytic leukemia, 1"	-1.738	0.652	0.108	-0.37	-1.222	-2.043	0.341	1.259	0.146	0.913	-1.607	-1.177	-0.148	-1.435	-1.224	-1.934	-1.386	-1.434	-1.09	2.185	0.321	0.852	1.914	0.039	-2.088	1.053	-0.093	-0.591	-0.013	0.367	2.138	0.441	0.177	-1.495	-1.027	0.871	0.858	0.812	-1.814	0.847	-2.743	0.158	-1.957	0.943	-4.036	0.662	-0.639	0.882	-0.264	-0.542
134218	"DNAJC21 || DnaJ (Hsp40) homolog, subfamily C, member 21"	1.457	-0.461	-0.445	0.144	1.87	1.855	0.149	-0.247	0.408	0.113	0.309	1.095	1.598	0.499	0.486	2.699	0.63	-1.581	1.96	-0.816	0	0.05	-0.524	-0.992	0.733	-0.307	0.765	-0.957	-0.664	0.688	-1.099	-1.108	-0.096	0.457	0.017	-1.48	-1.246	-2.321	1.02	-0.336	-0.181	-1.138	0.314	-0.844	0.398	-0.312	0.619	-0.384	1.605	0.624
4179	"CD46 || CD46 molecule, complement regulatory protein"	2.088	-1.338	-0.349	-0.904	-0.081	1.107	-0.422	-0.592	-0.22	-0.846	1.103	1.079	1.73	0.05	0.624	2.255	-0.408	-0.011	0.062	0.655	-0.947	-0.965	0.493	-0.938	0.653	0.915	0.965	-1.603	-0.429	0.221	-1.464	-0.124	0.385	0.646	1.05	-0.191	0.077	-0.691	1.042	-0.25	1.015	-0.656	1.008	0.283	1.081	-0.871	0.296	-1.157	0.222	-0.012
23253	ANKRD12 || Ankyrin repeat domain 12	1.309	-1.161	-0.359	-0.578	2.073	0.854	-0.023	0.307	0.996	-0.446	1.054	0.253	1.498	-0.183	0.112	1.607	0.216	0.315	0.848	0.116	0.598	-0.498	0.537	-0.592	0.42	0.373	0.601	-1.207	-1.79	-0.722	-1.474	-0.594	-0.596	-0.196	0.415	-0.543	-0.397	-0.951	0.628	-0.388	0.423	-0.577	0.992	-0.922	0.116	-1.039	-0.342	-1.494	-0.405	0.438
57326	PBXIP1 || Pre-B-cell leukemia homeobox interacting protein 1	0.983	-0.36	0.603	0.5	0.305	0.306	-0.536	-1.1	-0.952	-1.623	-0.058	0.631	-0.059	2.001	1.357	-0.123	1.578	1.678	0.418	-2.169	-2.019	-0.932	-1.296	-0.85	0.36	0.167	0.937	-0.859	0.131	0.98	-0.806	-0.283	0.203	1.103	1.098	0.119	-0.391	-0.448	0.977	-0.506	0.813	-0.722	0.38	-0.796	0.389	-0.583	0.961	-0.351	1.493	0.606
55110	MAGOHB || Mago-nashi homolog B (Drosophila)	-1.008	1.04	0.584	1.251	-1.125	-0.112	0.986	1.64	-0.22	1.073	0.232	-1.331	-0.324	0.015	-0.75	-0.975	-1.085	-0.783	-0.693	1.832	1.446	1.408	1.493	0.892	-0.584	0.915	-0.607	-0.051	-0.351	-0.466	0.639	0.687	-1.578	-1.007	-1.525	0.036	0.619	0.997	-1.17	0.526	-1.494	0.075	-2.266	0.823	-1.607	0.934	-0.028	0.751	-0.264	-0.595
51317	PHF21A || PHD finger protein 21A	1.141	-0.377	1.06	-0.015	1.078	0.741	-0.746	-0.501	-0.194	-0.618	0.619	0.832	-0.435	1.466	1.708	0.64	1.774	1.718	1.246	-1.169	-0.804	-0.424	-1.594	-0.387	0.054	-0.261	0.865	-0.188	-0.547	1.141	-1.026	-1.065	-0.018	0.332	1.193	-0.072	-0.704	-1.269	0.473	0.28	0.311	-0.93	0.049	-0.472	0.416	-0.328	0.925	-0.417	0.39	0.412
30061	"SLC40A1 || Solute carrier family 40 (iron-regulated transporter), member 1"	0.135	-0.714	0.679	-0.845	1.89	0.811	-0.555	-3.222	-0.586	-2.308	-1.548	1.234	1.664	1.414	4.029	1.048	2.315	1.784	-0.863	-1.875	-3.287	-1.341	-2.471	0.572	2.037	-0.383	1.151	-0.795	-1.692	-0.627	-1.318	-2.483	0.502	0.064	2.688	0.224	0.567	-1.072	2.33	-1.234	3.162	-2.051	1.317	-0.844	0.761	-0.935	1.284	-1.946	0.876	1.785
54799	MBTD1 || Mbt domain containing 1	0.964	0.314	0.508	0.183	0.324	1.159	-1.393	-1.136	-0.324	-1.44	-0.058	0.477	-0.479	1.569	1.555	1.048	1.352	1.731	0.175	-0.738	-1.179	0.083	-0.068	0.322	0.556	0.029	0.322	-1.021	-0.833	0.82	-0.276	-2.889	-0.59	-1.054	0.575	-0.298	-1.027	-1.234	0.763	-0.08	0.001	-0.897	-0.37	-1.347	-1.043	-1.494	0.062	-0.351	0.67	0.553
22985	ACIN1 || Apoptotic chromatin condensation inducer 1	-0.042	0.061	0.222	0.005	-0.12	-0.164	-0.898	-0.011	-0.602	-0.298	0.387	0.724	-0.457	1.362	1.8	0.019	1.653	2.223	0.37	-1.11	-0.965	-0.31	-1.331	-0.085	0.52	-2.201	0.465	0.547	-0.143	1.17	-1.464	-0.529	-0.031	0.284	1.347	-1.754	-0.808	-0.379	0.526	-0.903	-0.056	-0.565	0.59	-0.232	0.054	0.215	0.17	-0.828	-0.526	0.023
26207	"PITPNC1 || Phosphatidylinositol transfer protein, cytoplasmic 1"	1.535	1.546	0.374	0.223	-0.389	0.148	1.309	1.078	2.448	0.616	-1.161	2.022	-0.943	-0.796	-0.353	-0.061	-0.92	-0.956	-0.36	1.204	1.125	1.49	0.686	1.141	0.347	-0.338	0.351	0.402	-0.82	-0.086	1.279	0.412	-0.811	0.221	-0.837	-0.394	0.702	0.419	-0.322	0.185	-0.522	0.822	-0.491	1.219	-0.369	-1.206	-2.544	-2.012	-3.742	-0.436
6167	RPL37 || Ribosomal protein L37	1.91	0.534	0.831	-0.272	0.46	0.362	-0.936	-0.319	-0.22	-0.595	-0.445	0.848	1.575	2.018	1.25	-0.372	0.735	0.694	3.112	-0.522	-0.983	-0.212	-1.366	-0.37	0.52	0.241	0.922	-0.617	-0.494	1.448	-0.733	-1.325	0.814	1.15	0.528	-0.513	-0.027	-0.598	1.235	-1.755	0.311	-1.071	0.358	-3.102	-0.064	-0.248	2.093	-0.516	1.306	1.065
55337	FLJ11286 || Hypothetical protein FLJ11286	0.056	-2.283	-0.654	-1.616	1.542	0.445	-0.536	-1.408	-0.011	-0.823	1.702	-0.219	-0.302	0.067	0.273	-0.194	0.119	0.108	0.435	-2.817	-1.411	-1.799	-2.418	-0.423	1.238	0.93	0.994	-0.39	-1.25	0.352	-0.952	-0.761	0.281	0.363	0.753	0.239	-0.954	-1.407	0.505	0.573	0.172	0.673	0.964	-0.832	0.989	-0.871	-0.064	-1.239	0.876	0.8
10063	COX17 || COX17 cytochrome c oxidase assembly homolog (S. cerevisiae)	-0.673	0.787	0.26	1.053	-0.294	-0.79	0.986	1.205	0.983	1.142	-0.058	-1.362	-0.236	-0.52	-1.178	-0.248	-1.597	-0.37	-0.815	1.753	1.75	0.999	1.423	1.177	-0.119	0.976	-0.624	0.019	1.016	-0.189	0.84	1.28	-0.096	-0.031	0.326	1.396	1.39	1.009	-0.053	0.656	-0.437	-0.05	-0.453	1.063	-0.313	0.981	-0.531	1.54	-0.363	-0.771
51154	MRTO4 || MRNA turnover 4 homolog (S. cerevisiae)	-0.515	2.085	1.384	1.192	-1.164	-0.808	0.815	0.751	0.591	2.124	-1.374	-0.96	-1.12	-0.106	-0.72	-0.958	-0.86	-0.889	-1.334	1.616	1.732	1.736	1.773	1.23	-1.33	-0.888	-1.308	0.273	0.886	-0.249	2.394	1.801	-0.226	-0.031	-0.184	0.525	0.598	0.878	-0.236	0.788	-0.541	1.146	-0.756	1.878	0.241	1.301	-0.926	0.685	-0.589	-0.612
51021	MRPS16 || Mitochondrial ribosomal protein S16	-0.851	0.517	0.679	-0.133	-1.937	-0.059	0.586	0.388	0.696	0.365	-0.929	-0.729	-0.545	-0.088	-0.506	-0.922	-0.95	-0.809	-1.334	-0.149	0	-0.474	0.072	1.301	-0.066	0.38	-0.364	-0.083	0.248	-0.744	1.352	1.396	-0.59	0.442	-0.457	0.597	1.067	0.777	-0.333	0.365	0.353	0.482	-0.337	1.351	0.047	0.758	-0.962	0.932	-0.526	-0.542
1759	DNM1 || Dynamin 1	-0.062	-2.283	-2.063	-1.735	1.677	1.594	-0.023	-0.846	0.722	-0.206	0.851	0.199	0.405	-1.107	-1.621	1.51	0.284	-0.583	1.019	-3.091	-0.965	-2.225	-3.172	1.496	2.542	1.007	1.866	0.612	-1.224	1.083	-1.227	-1.991	-0.135	0.583	2.071	-0.322	-1.329	-1.604	0.827	-0.941	0.716	0.274	1.891	-0.4	1.146	-0.631	-2.04	-1.371	-0.545	1.771
6434	"SFRS10 || Splicing factor, arginine/serine-rich 10 (transformer 2 homolog, Drosophila)"	-0.535	1.63	1.079	1.192	-1.067	-0.024	1.138	1.078	-0.168	1.187	-0.658	-0.806	-0.832	-0.106	-0.873	-0.656	-0.483	-0.33	-0.604	0.498	0.75	2.014	0.949	0.235	-0.744	0.365	-0.464	1.016	0.183	-0.554	1.133	0.962	-0.772	-0.77	-0.327	0.119	0.452	0.812	-0.451	0.526	-0.266	0.814	-0.315	0.931	-0.267	0.886	-0.333	0.159	-0.676	-0.185
1326	MAP3K8 || Mitogen-activated protein kinase kinase kinase 8	-0.318	1.377	0.679	1.014	-1.028	-0.547	0.434	0.969	0.826	0.89	-0.116	-0.219	-0.17	-0.969	-0.796	-0.567	-0.513	-1.275	0.013	1.479	0.16	1.114	0.861	0.839	-0.026	-0.597	-0.593	0.386	0.326	-0.086	0.163	1.107	-0.837	-0.267	-0.576	0.692	0.879	1.228	0.151	0.109	-0.447	-0.224	-0.425	0.212	0.536	1.317	0.511	1.146	0.11	-0.012
51726	"DNAJB11 || DnaJ (Hsp40) homolog, subfamily B, member 11"	-1.048	1.394	1.25	0.954	-1.569	-0.094	0.777	1.985	-0.403	1.736	-0.949	-0.775	-1.164	0.568	0.135	-1.508	-0.393	-0.982	-0.815	1.087	0.267	0.754	1.773	0.395	-1.25	0.197	-0.865	-0.261	-0.026	-0.101	0.492	1.135	-1.149	-1.4	-0.517	0.418	0.286	0.396	-0.966	0.516	-0.779	0.149	-0.59	0.823	-0.471	0.862	0.997	0.652	0.259	-0.347
8506	CNTNAP1 || Contactin associated protein 1	1.831	-0.141	0.793	0.322	1.87	1.42	1.309	-0.682	1.245	-0.092	2.031	1.713	1.421	1.656	1.555	1.279	1.397	1.319	0.37	-0.306	-0.286	-0.195	-1.068	-0.778	1.252	0.075	1.108	-1.199	-1.549	-0.276	-1.099	0.064	0.385	0.851	0.445	-0.919	-0.256	-1.419	-0.215	-0.014	-0.063	-1.104	-0.138	-0.676	0.222	-0.136	-0.028	-1.716	-0.059	-0.118
284018	C17orf58 || Chromosome 17 open reading frame 58	2.442	-1.187	0.013	-0.43	0.595	0.08	-0.422	-0.864	-0.037	-1.257	0.425	0.199	0.449	-0.209	0.731	0.019	0.675	-0.211	0.143	-0.894	-1.965	0.41	-0.314	-0.725	1.012	-0.246	0.779	-0.504	-1.341	0.747	0.108	-0.167	1.126	1.512	2.688	-1.193	0.254	-0.386	2.287	-1.793	0.652	-0.806	1.35	0.2	-0.235	-0.855	0.493	-0.384	0.053	0.942
79711	IPO4 || Importin 4	-1.068	1.714	0.603	1.132	-1.009	-0.268	0.948	-0.501	0.826	0.826	-1.626	-0.806	0.029	-0.002	-1.544	-1.366	-1.386	-1.128	-2.064	0.263	1.571	0.197	-0.068	0.839	-1.196	-0.032	-1.122	-0.795	-0.39	-0.685	2.175	0.991	-0.096	-0.77	-0.849	0.776	0.723	0.604	-0.612	1.264	-0.693	0.781	-0.061	0.379	-0.609	1.253	0.152	0.882	0.296	-0.912
710	"SERPING1 || Serpin peptidase inhibitor, clade G (C1 inhibitor), member 1, (angioedema, hereditary)"	2.561	-1.507	-4.178	-4.325	1.291	2.517	1.443	-5.037	-1.24	-1.349	1.412	0.43	-0.192	-1.004	0.181	0.693	0.299	1.04	-1.772	-1.62	-2.269	-3.714	-0.927	0.857	2.502	0.457	1.437	-2.04	-0.026	2.778	0.236	0.354	1.113	1.386	2.89	-0.274	-0.048	0.223	2.191	-3.203	-0.832	-0.257	1.902	-0.532	1.913	-3.106	-2.292	-1.7	0.502	2.637
79172	CENPO || Centromere protein O	-1.403	1.934	0.851	0.974	-1.241	0.341	1.88	1.731	-0.115	2.238	-0.716	-0.744	-1.451	-1.142	-1.422	-2.306	-1.236	-1.022	-1.658	2.44	1.678	1.506	1.44	1.141	-1.848	-0.949	-1.322	-0.028	-0.286	-1.328	2.065	1.715	0.008	-0.975	-0.422	0.943	1.358	1.009	-1.138	1.699	0.355	1.246	-1.112	1.399	-0.317	1.381	-1.142	0.504	-1.555	-1.371
129401	NUP35 || Nucleoporin 35kDa	-1.442	1.866	-0.178	1.429	-1.222	-1.034	1.595	2.293	0.094	0.822	-0.794	-1.393	-1.517	-1.729	-2.155	-1.65	-2.364	-1.208	-1.204	2.303	1.875	2.177	2.282	0.323	-2.274	0.335	-1.265	-0.245	0.202	-0.554	1.736	1.208	-0.369	-0.66	-0.261	0.43	1.525	0.835	-1.116	1.093	-0.928	0.365	-0.271	1.057	0.647	0.726	-0.852	0.817	-1.218	-1.248
92856	"IMP4 || IMP4, U3 small nucleolar ribonucleoprotein, homolog (yeast)"	-0.042	1.495	1.574	0.539	-1.222	-0.947	-0.118	-0.338	0.042	1.736	-1.065	-0.404	-1.473	0.291	-1.04	-1.206	-0.664	-0.942	-0.944	0.008	0.696	1.425	-0.138	0.999	-0.398	-0.643	-1.022	0.159	0.703	0.089	2.01	1.439	-0.473	-0.487	-0.172	0.644	0.556	0.847	-0.472	0.232	-0.544	0.49	-0.326	1.003	0.416	1.397	-0.675	1.326	0.24	-0.241
4521	NUDT1 || Nudix (nucleoside diphosphate linked moiety X)-type motif 1	-0.161	0.652	1.841	-0.212	-0.197	-0.094	0.815	-0.084	2.134	0.205	-0.832	-0.049	-1.164	-1.781	-1.483	-0.922	-1.04	-1.501	-0.231	0.596	0.357	0.328	0.037	2.207	-0.97	0.839	-0.807	0.382	0.258	-0.364	2.413	1.642	-0.005	-0.723	-0.03	1.348	0.963	0.962	-0.805	0.624	-0.159	0.897	-0.359	1.387	-1.265	1.237	-1.232	0.773	-0.732	-0.118
3157	HMGCS1 || 3-hydroxy-3-methylglutaryl-Coenzyme A synthase 1 (soluble)	2.581	-1.608	-0.349	-0.133	2.643	3.108	-0.023	-0.573	1.951	-2.08	2.689	3.196	4.889	3.002	-1.3	4.775	-1.386	-2.552	3.485	-1.875	-2.537	-0.441	-1.226	-0.992	3.274	0.808	2.938	0.305	-2.487	-1.109	-2.946	-2.281	1.945	2.252	-0.778	-0.346	-1.641	-2.968	1.718	-1.064	2.414	-0.955	2.618	-0.124	2.901	-1.414	3.369	-2.719	2.933	-0.065
54838	C10orf26 || Chromosome 10 open reading frame 26	2.245	-0.681	-1.397	-0.924	1.252	0.498	0.7	-0.592	1.637	-1.029	1.045	1.064	0.449	-0.037	-0.521	0.977	-0.694	-0.251	0.467	-0.306	-0.429	-2.045	-1.05	0.554	1.092	0.09	0.994	-0.698	-0.078	1.127	-0.678	0.035	0.047	1.197	1.347	0.239	-0.006	-0.159	0.795	-0.506	0.375	-0.424	0.909	-0.676	0.767	-0.376	0.152	-0.318	0.315	0.588
6747	"SSR3 || Signal sequence receptor, gamma (translocon-associated protein gamma)"	-1.4525	-0.006	0.165	0.875	-2.0135	-0.5985	0.4245	1.9575	-0.4685	0.753	-1.7615	-1.586	-0.3685	0.317	-1.216	-0.718	-1.7325	-1.115	0.0535	1.3025	1.5985	1.212	1.554	0.7325	-1.323	1.587	0.186	-0.617	1.2305	-0.064	1.1785	1.468	-1.2985	-0.0305	-1.0565	0.1075	1.1915	1.0315	-0.6925	0.237	-1.809	0.2615	-1.8525	0.493	-0.817	0.878	0.188	1.672	-0.208	-0.577
10076	"PTPRU || Protein tyrosine phosphatase, receptor type, U"	2.64	0.028	-0.102	-0.667	2.141	-0.181	-1.602	-1.68	-1.449	0.228	0.658	1.929	0.515	0.499	-0.094	0.036	0.419	0.388	0.37	-1.64	-0.09	-0.67	-1.717	0.75	1.185	-0.613	0.522	-0.601	-1.692	-0.232	-0.696	-0.674	0.593	1.591	2.368	0.095	0.015	-1.696	1.729	-0.65	0.524	-1.445	0.909	-4.357	-0.563	-0.711	-0.531	-1.157	0.278	0.553
84250	ANKRD32 || Ankyrin repeat domain 32	-1.521	1.461	-0.026	1.31	-0.565	-0.32	1.861	2.565	0.879	2.101	-0.445	0.214	0.051	-0.848	-0.857	-1.455	-1.025	-0.703	-0.62	1.989	1.875	2.112	2.124	0.626	-0.797	0.961	-0.779	1.647	-0.208	-1.314	1.315	1.222	-1.695	-1.778	-0.654	0	0.421	0.639	-0.658	2.096	-4.826	0.897	-1.075	0.283	-1.372	0.518	-0.279	0.093	-1.218	-0.471
55972	"SLC25A40 || Solute carrier family 25, member 40"	-1.048	1.478	0.965	0.895	-0.816	-0.634	1.347	0.679	0.8	0.707	-0.871	-1.285	-1.164	-0.814	-2.247	-2.147	-1.567	-1.913	-1.334	1.322	-0.733	0.77	1.37	1.301	-1.024	0.212	-0.321	0.564	0.365	-0.057	1.096	1.034	-0.551	-0.204	-0.256	0.227	0.39	0.419	-0.547	0.308	-0.33	0.091	-0.182	0.847	-0.151	1.397	0.188	0.438	-0.264	-0.383
10169	SERF2 || Small EDRK-rich factor 2	0.234	-0.9	-0.387	-0.964	0.344	0.306	0.339	0.243	0.382	-0.252	0.406	0.384	0.78	0.499	0.547	0.445	0.705	0.521	0.921	-0.914	-0.536	-1.963	-0.349	-1.436	0.36	-0.2	0.293	-0.213	-0.312	1.55	-1.355	-0.312	0.489	0.977	0.718	-0.382	-0.662	-1.315	0.376	-0.761	0.193	-0.689	0.303	-0.832	-0.009	-0.408	1.248	-0.548	0.521	0.624
2550	"GABBR1 || Gamma-aminobutyric acid (GABA) B receptor, 1"	0.687	-0.445	0.032	0.144	0.827	0.306	0.168	0.043	-0.978	-0.206	-0.136	0.152	0.007	1.276	1.021	0.019	0.735	0.867	1.197	-1.404	-0.715	-0.375	-1.454	-0.21	0.586	0.304	1.394	-0.358	-0.56	-0.305	-1.227	-0.833	0.034	0.489	0.753	-0.382	-1.475	-1.315	0.752	-2.01	-0.266	-0.897	0.556	-1.635	-0.11	-0.392	0.583	-2.473	-0.077	0.712
11169	WDHD1 || WD repeat and HMG-box DNA binding protein 1	-1.93	2.224	-0.268	2.244	-1.874	-0.507	1.219	2.443	0.179	2.564	-1.428	-0.076	-0.628	-1.759	-1.861	-0.35	-1.397	-1.471	-0.567	3.739	1.486	2.574	3.268	0.914	-1.418	0.736	-0.83	0.046	0.16	-0.536	0.79	1.211	-0.587	-0.798	-0.371	0.277	1.351	1.324	-0.351	0.405	-1.657	0.21	0.471	0.382	-3.489	1.145	-1.299	1.166	-1.756	-0.89
10236	HNRNPR || Heterogeneous nuclear ribonucleoprotein R	-1.58	0.669	0.165	0.381	-0.623	-0.007	2.147	0.824	1.376	1.279	-0.426	-0.636	-1.142	-0.175	-0.109	-0.674	-0.303	0.029	-0.263	0.832	0.339	1.065	0.967	0.803	-0.851	0.93	-0.493	-0.261	-0.286	-0.452	1.297	1.222	-1.279	-0.471	-0.172	0.394	0.567	0.72	-0.687	0.554	-0.65	0.482	-0.8	1.219	-0.424	1.269	-0.01	1.096	-0.788	-0.188
